timestamps,TP9,AF7,AF8,TP10,Right AUX
1760229486.589,-29.785,-37.598,-28.809,-30.273,0.000
1760229486.593,-26.855,-34.668,-31.738,-30.273,0.000
1760229486.597,-30.762,-35.645,-33.203,-28.320,0.000
1760229486.601,-20.020,-30.762,-25.391,-18.555,0.000
1760229486.605,-13.184,-35.156,-19.531,-7.324,0.000
1760229486.609,-18.555,-41.016,-20.996,-16.113,0.000
1760229486.613,-20.996,-36.621,-26.855,-24.902,0.000
1760229486.617,-16.113,-30.273,-26.855,-17.090,0.000
1760229486.621,-13.184,-28.320,-26.855,-10.742,0.000
1760229486.625,-11.719,-30.273,-26.367,-5.859,0.000
1760229486.628,-13.672,-33.203,-23.438,0.977,0.000
1760229486.632,-10.742,-34.180,-33.203,-7.812,0.000
1760229486.636,-2.930,-33.203,-32.715,-10.254,0.000
1760229486.640,-13.184,-35.645,-23.438,-13.672,0.000
1760229486.644,-19.043,-39.551,-19.043,-20.996,0.000
1760229486.648,-13.672,-40.527,-17.578,-13.672,0.000
1760229486.652,-13.672,-41.504,-20.020,-6.836,0.000
1760229486.656,-16.113,-39.062,-21.973,-6.348,0.000
1760229486.660,-18.555,-36.621,-20.996,-11.719,0.000
1760229486.664,-17.090,-36.621,-18.066,-14.648,0.000
1760229486.667,-11.230,-40.039,-21.484,-5.859,0.000
1760229486.671,-12.207,-41.016,-26.855,-3.906,0.000
1760229486.675,-27.832,-37.109,-27.344,-22.949,0.000
1760229486.679,-32.715,-38.086,-24.414,-25.391,0.000
1760229486.683,-24.414,-35.645,-21.484,-14.648,0.000
1760229486.687,-20.996,-33.691,-25.391,-18.066,0.000
1760229486.691,-24.902,-40.039,-23.926,-28.320,0.000
1760229486.695,-24.414,-35.156,-19.043,-33.691,0.000
1760229486.699,-25.391,-30.273,-21.973,-27.832,0.000
1760229486.703,-27.344,-37.598,-27.832,-25.879,0.000
1760229486.707,-32.715,-43.457,-29.297,-35.645,0.000
1760229486.710,-41.016,-41.016,-27.344,-42.969,0.000
1760229486.714,-30.273,-33.691,-28.320,-32.227,0.000
1760229486.718,-29.297,-36.621,-26.855,-22.949,0.000
1760229486.722,-35.645,-40.527,-23.438,-32.715,0.000
1760229486.726,-34.180,-35.645,-26.367,-49.805,0.000
1760229486.730,-32.227,-35.156,-26.367,-51.758,0.000
1760229486.734,-27.344,-38.086,-18.555,-40.527,0.000
1760229486.738,-35.645,-38.086,-18.066,-41.504,0.000
1760229486.742,-43.457,-36.621,-21.484,-40.527,0.000
1760229486.746,-41.016,-34.668,-27.832,-41.016,0.000
1760229486.750,-45.898,-31.738,-30.762,-37.598,0.000
1760229486.753,-41.016,-28.809,-29.785,-28.320,0.000
1760229486.757,-42.480,-31.738,-33.691,-33.203,0.000
1760229486.761,-45.898,-40.527,-34.180,-36.133,0.000
1760229486.765,-49.805,-38.574,-27.344,-33.691,0.000
1760229486.769,-48.340,-34.668,-22.949,-31.250,0.000
1760229486.773,-39.551,-34.668,-26.367,-35.156,0.000
1760229486.777,-44.434,-35.645,-28.809,-44.434,0.000
1760229486.781,-41.016,-34.180,-26.855,-32.227,0.000
1760229486.785,-41.016,-34.668,-25.391,-25.879,0.000
1760229486.789,-38.086,-36.133,-24.414,-27.344,0.000
1760229486.792,-31.250,-34.180,-20.996,-27.344,0.000
1760229486.796,-30.273,-37.109,-25.879,-36.133,0.000
1760229486.800,-25.879,-36.621,-30.273,-27.832,0.000
1760229486.804,-19.531,-31.250,-24.902,-15.137,0.000
1760229486.808,-24.414,-29.297,-22.461,-22.949,0.000
1760229486.812,-32.227,-27.344,-21.973,-32.227,0.000
1760229486.816,-33.691,-26.367,-25.879,-31.738,0.000
1760229486.820,-26.855,-25.879,-27.344,-15.625,0.000
1760229486.824,-23.926,-29.785,-25.879,-19.531,0.000
1760229486.828,-25.391,-32.227,-27.344,-31.738,0.000
1760229486.832,-34.668,-33.203,-29.297,-28.320,0.000
1760229486.835,-42.969,-35.645,-24.902,-30.762,0.000
1760229486.839,-35.645,-30.273,-22.949,-36.621,0.000
1760229486.843,-30.762,-26.855,-24.414,-37.598,0.000
1760229486.847,-32.715,-30.762,-19.531,-34.180,0.000
1760229486.851,-29.785,-39.551,-14.648,-14.160,0.000
1760229486.855,-25.879,-31.738,-19.043,-13.672,0.000
1760229486.859,-34.668,-20.996,-32.715,-37.598,0.000
1760229486.863,-40.039,-25.879,-29.297,-41.504,0.000
1760229486.867,-41.016,-21.973,-28.320,-40.039,0.000
1760229486.871,-40.527,-16.113,-32.715,-43.945,0.000
1760229486.874,-34.668,-20.508,-27.832,-37.109,0.000
1760229486.878,-27.344,-22.949,-26.855,-27.832,0.000
1760229486.882,-22.949,-18.555,-28.809,-25.879,0.000
1760229486.886,-17.090,-19.043,-24.902,-23.438,0.000
1760229486.890,-10.742,-24.902,-18.555,-14.160,0.000
1760229486.894,-25.391,-30.273,-27.344,-29.785,0.000
1760229486.898,-34.180,-26.367,-34.180,-41.016,0.000
1760229486.902,-28.320,-21.973,-34.668,-28.809,0.000
1760229486.906,-22.461,-24.902,-38.574,-23.926,0.000
1760229486.910,-19.043,-23.438,-31.250,-19.531,0.000
1760229486.914,-22.461,-22.461,-28.320,-18.555,0.000
1760229486.917,-27.832,-24.902,-34.180,-21.973,0.000
1760229486.921,-26.855,-29.785,-32.227,-25.391,0.000
1760229486.925,-31.738,-29.297,-31.738,-32.227,0.000
1760229486.929,-38.086,-25.391,-32.715,-33.691,0.000
1760229486.933,-31.250,-20.996,-33.691,-39.551,0.000
1760229486.937,-21.484,-14.648,-36.133,-35.645,0.000
1760229486.941,-22.461,-11.719,-34.180,-32.227,0.000
1760229486.945,-25.879,-16.602,-33.203,-40.039,0.000
1760229486.949,-27.832,-19.043,-32.227,-34.668,0.000
1760229486.953,-31.250,-18.555,-29.785,-22.461,0.000
1760229486.956,-30.273,-22.461,-29.785,-14.160,0.000
1760229486.960,-36.621,-26.367,-26.367,-22.949,0.000
1760229486.964,-32.715,-28.320,-28.809,-40.527,0.000
1760229486.968,-33.691,-28.809,-32.715,-35.645,0.000
1760229486.972,-42.480,-28.809,-30.273,-33.203,0.000
1760229486.976,-36.133,-28.320,-24.414,-38.086,0.000
1760229486.980,-40.527,-24.414,-25.391,-35.156,0.000
1760229486.984,-31.250,-21.484,-33.691,-30.273,0.000
1760229486.988,-18.555,-15.625,-29.785,-23.438,0.000
1760229486.992,-35.645,-17.090,-21.973,-36.621,0.000
1760229486.996,-51.270,-21.484,-28.320,-44.922,0.000
1760229486.999,-41.992,-20.996,-25.879,-25.391,0.000
1760229487.003,-40.039,-20.508,-20.996,-24.414,0.000
1760229487.007,-43.457,-22.461,-19.531,-36.133,0.000
1760229487.011,-39.551,-25.391,-18.066,-36.621,0.000
1760229487.015,-40.527,-27.832,-21.484,-36.621,0.000
1760229487.019,-34.180,-20.508,-20.020,-32.715,0.000
1760229487.023,-25.879,-14.160,-18.066,-29.785,0.000
1760229487.027,-33.691,-20.020,-23.926,-34.668,0.000
1760229487.031,-37.598,-23.438,-27.832,-33.691,0.000
1760229487.035,-30.762,-23.438,-25.879,-31.250,0.000
